Name,SMILES,BoM,Enzyme
Verapamil,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<25,24;Cleavage;R1><25,H;Oxidation;R1><13,24;Cleavage;R2><13,H;Oxidation;R2><31,32;Cleavage;R3><32,H;Oxidation;R3><0,1;Cleavage;R4><0,H;Oxidation;R4>",CYP2C8
Verapamil,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<7,8;Cleavage;R1><7,H;Oxidation;R1><8,9;Cleavage;R2><9,H;Oxidation;R2>",CYP2C9
Verapamil,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<7,8;Cleavage;R1><7,H;Oxidation;R1><8,9;Cleavage;R2><9,H;Oxidation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP2E1
Verapamil,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<7,8;Cleavage;R1><7,H;Oxidation;R1><8,9;Cleavage;R2><9,H;Oxidation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP3A4
Voreloxin,CN[C@@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@H]1OC,"<11,15;Reduction;R1><26,27;Cleavage;R2><27,H;Oxidation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP1A2
Voreloxin,CN[C@@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@H]1OC,"<11,15;Reduction;R1>",CYP2D6
Voreloxin,CN[C@@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@H]1OC,"<11,15;Reduction;R1><26,27;Cleavage;R2><27,H;Oxidation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP3A4
(R)-Warfarin,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<16,H;Hydroxylation;R1><18,H;Hydroxylation;R2>",CYP1A2
(R)-Warfarin,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<8,H;Hydroxylation;R1><18,H;Hydroxylation;R2>",CYP2C8
(R)-Warfarin,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<8,H;Hydroxylation;R1><18,H;Hydroxylation;R2><17,H;Hydroxylation;R3>",CYP2C9
(R)-Warfarin,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<8,H;Hydroxylation;R1><18,H;Hydroxylation;R2><17,H;Hydroxylation;R3><16,H;Hydroxylation;R4>",CYP2C19
(R)-Warfarin,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<17,H;Hydroxylation;R1><3,H;Hydroxylation;R2>",CYP3A4
Zileuton,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,"<5,H;Hydroxylation;R1><8,H;Hydroxylation;R2><6,H;Hydroxylation;R3><7,H;Hydroxylation;R4>",CYP1A2
Zileuton,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,"<5,H;Hydroxylation;R1><8,H;Hydroxylation;R2><6,H;Hydroxylation;R3><7,H;Hydroxylation;R4>",CYP2C9
Zileuton,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,"<5,H;Hydroxylation;R1><8,H;Hydroxylation;R2><6,H;Hydroxylation;R3><7,H;Hydroxylation;R4>",CYP2E1
Zileuton,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,"<10,S;S-Oxidation;R1>",CYP3A4
Zolmitriptan,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,"<1,2;Cleavage;R1><2,H;Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2><1,N;N-Oxidation;R3>",CYP1A2
Zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"<9,H;Hydroxylation;R1><0,H;Hydroxylation;R1><11,H;Hydroxylation;R2>",CYP1A2
Zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"<9,H;Hydroxylation;R1><0,H;Hydroxylation;R1><11,H;Hydroxylation;R2>",CYP2C9
Zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"<9,H;Hydroxylation;R1><0,H;Hydroxylation;R1><11,H;Hydroxylation;R2>",CYP2C19
Zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"<9,H;Hydroxylation;R1><0,H;Hydroxylation;R1><11,H;Hydroxylation;R2>",CYP2D6
Zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"<9,H;Hydroxylation;R1><0,H;Hydroxylation;R1><11,H;Hydroxylation;R2><19,H;Hydroxylation;R3><20,H;Hydroxylation;R4>",CYP3A4
"1,2-Dibromoethane",BrCCBr,"<0,1;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><2,H;Oxidation;R2>",CYP2A6
"1,2-Dibromoethane",BrCCBr,"<0,1;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><2,H;Oxidation;R2>",CYP2B6
"1,2-Dibromoethane",BrCCBr,"<0,1;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><2,H;Oxidation;R2>",CYP2E1
"2,2',4,5,5'-Pentachlorobiphenyl",Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,"<2,H;Hydroxylation;R1>",CYP2A6
"2,2',4,5,5'-Pentachlorobiphenyl",Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,"<2,H;Hydroxylation;R1>",CYP3A4
2-Methoxyacetophenone,COc1ccccc1C(C)=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2A6
"2,6-Dichlorobenzonitrilie",N#Cc1c(Cl)cccc1Cl,"<6,H;Hydroxylation;R1><7,H;Hydroxylation;R2><5,H;Hydroxylation;R3>",CYP2A6
2n-Propylquinoline,CCCc1ccc2ccccc2n1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP2A6
2n-Propylquinoline,CCCc1ccc2ccccc2n1,"<9,10;EpOxidation;R1><7,8;EpOxidation;R2><0,H;Hydroxylation;R3><2,H;Hydroxylation;R4>",CYP2C9
2n-Propylquinoline,CCCc1ccc2ccccc2n1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP2C19
2n-Propylquinoline,CCCc1ccc2ccccc2n1,"<9,10;EpOxidation;R1><7,8;EpOxidation;R2><0,H;Hydroxylation;R3>",CYP2E1
2n-Propylquinoline,CCCc1ccc2ccccc2n1,"<9,10;EpOxidation;R1><7,8;EpOxidation;R2><0,H;Hydroxylation;R3><2,H;Hydroxylation;R4><5,H;Hydroxylation;R5><4,H;Hydroxylation;R6><7,H;Hydroxylation;R7><8,H;Hydroxylation;R8>",CYP3A4
5-MOP,COc1c2ccoc2cc2oc(=O)ccc12,"<4,5;EpOxidation;R1>",CYP2A6
8-MOP,COc1c2occc2cc2ccc(=O)oc12,"<5,6;EpOxidation;R1>",CYP2A6
8-OH-Efavirenz,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<14,H;Hydroxylation;R1>",CYP2A6
8-OH-Efavirenz,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<14,H;Hydroxylation;R1>",CYP2B6
8-OH-Efavirenz,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<14,H;Hydroxylation;R1>",CYP2C9
8-OH-Efavirenz,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<14,H;Hydroxylation;R1>",CYP2C19
8-OH-Efavirenz,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<14,H;Hydroxylation;R1>",CYP2D6
9-cis-Retinoic acid,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"<21,H;Hydroxylation;R1>",CYP2A6
9-cis-Retinoic acid,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"<21,H;Hydroxylation;R1>",CYP2B6
9-cis-Retinoic acid,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"<21,H;Hydroxylation;R1>",CYP2C8
9-cis-Retinoic acid,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"<21,H;Hydroxylation;R1>",CYP2C9
9-cis-Retinoic acid,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,"<21,H;Hydroxylation;R1>",CYP3A4
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP1A2
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP2A6
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP2B6
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP2C9
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP2D6
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP2E1
DETC-Me,CCN(CC)C(=O)SC,"<7,S;S-Oxidation;R1>",CYP3A4
ETBE,CCOC(C)(C)C,"<1,2;Cleavage;R1><1,H;Oxidation;R1>",CYP2A6
ETBE,CCOC(C)(C)C,"<1,2;Cleavage;R1><1,H;Oxidation;R1>",CYP2E1
MNAN,CCCCCN(C)N=O,"<4,5;Cleavage;R1><4,H;Oxidation;R1>",CYP2A6
MNAN,CCCCCN(C)N=O,"<4,5;Cleavage;R1><4,H;Oxidation;R1><5,6;Cleavage;R2><6,H;Oxidation;R2>",CYP2E1
MOCA,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,"<0,H;Oxidation;R1><10,H;Oxidation;R2>",CYP2A6
MOCA,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,"<0,H;Oxidation;R1><10,H;Oxidation;R2>",CYP3A4
MTBE,COC(C)(C)C,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2A6
MTBE,COC(C)(C)C,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2E1
NDBA,CCCCN(CCCC)N=O,"<4,5;Cleavage;R1><5,H;Oxidation;R1><3,4;Cleavage;R2><3,H;Oxidation;R2>",CYP2A6
NDBA,CCCCN(CCCC)N=O,"<4,5;Cleavage;R1><5,H;Oxidation;R1><3,4;Cleavage;R2><3,H;Oxidation;R2>",CYP2E1
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2>",CYP2A6
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2>",CYP2B6
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2>",CYP2C8
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2>",CYP2C9
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2>",CYP2D6
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2><2,H;Oxidation;R3><1,H;Hydroxylation;R4><5,H;Hydroxylation;R5><0,H;Hydroxylation;R6><6,H;Hydroxyaltion;R7>",CYP2E1
NDPA,CCCN(CCC)N=O,"<2,3;Cleavage;R1><2,H;Oxidation;R1><3,4;Cleavage;R2><4,H;Oxidation;R2><2,H;Oxidation;R3>",CYP3A4
NMPhA,CN(N=O)c1ccccc1,"<0,1;Cleavage;R1><0,H;Hydroxylation;R1>",CYP2A6
NPYR,O=NN1CCCC1,"<2,3;Cleavage;R1><3,H;Hydroxylation;R1><2,6;Cleavage;R2><6,H;Hydroxylation;R2>",CYP2A6
NPYR,O=NN1CCCC1,"<2,3;Cleavage;R1><3,H;Hydroxylation;R1><2,6;Cleavage;R2><6,H;Hydroxylation;R2>",CYP2E1
N-Nitrosonornicotine,O=NN1CCC[C@H]1c1cccnc1,"<2,3;Cleavage;R1><3,H;Hydroxylation;R1>",CYP2A6
N-Nitrosonornicotine,O=NN1CCC[C@H]1c1cccnc1,"<2,3;Cleavage;R1><3,H;Hydroxylation;R1>",CYP2D6
N-Nitrosonornicotine,O=NN1CCC[C@H]1c1cccnc1,"<2,3;Cleavage;R1><3,H;Hydroxylation;R1>",CYP2E1
N-Nitrosonornicotine,O=NN1CCC[C@H]1c1cccnc1,"<2,3;Cleavage;R1><3,H;Hydroxylation;R1>",CYP3A4
ROX-M-4,NCCCOc1cccc(CN2CCCCC2)c1,"<0,1;Cleavage;R1><1,H;Oxidation;R2>",CYP2A6
SM-12502,C[C@H]1S[C@H](c2cccnc2)N(C)C1=O,"<2,S;S-Oxidation;R1>",CYP2A6
TAME,CCC(C)(C)OC,"<5,6;Cleavage;R1><6,H;Oxidation;R1>",CYP2A6
TAME,CCC(C)(C)OC,"<5,6;Cleavage;R1><6,H;Oxidation;R1>",CYP2E1
Barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,"<17,18;Cleavage;R1><18,H;Oxidation;R1><7,H;Oxidation;R3><26,H;Oxidation;R3>",CYP2A6
Barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,"<17,18;Cleavage;R1><18,H;Oxidation;R1><7,H;Oxidation;R3><26,H;Oxidation;R3>",CYP2D6
Barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,"<17,18;Cleavage;R1><18,H;Oxidation;R1><7,H;Oxidation;R3><26,H;Oxidation;R3>",CYP3A4
Butadiene,C=CC=C,"<0,1;Epoxidation;R1><2,3;Epoxidation;R2>",CYP2A6
Butadiene,C=CC=C,"<0,1;Epoxidation;R1><2,3;Epoxidation;R2>",CYP2C9
Butadiene,C=CC=C,"<0,1;Epoxidation;R1><2,3;Epoxidation;R2>",CYP2E1
Cibenzoline,c1ccc(C2(c3ccccc3)C[C@@H]2C2=NCCN2)cc1,"<15,16;Dehydrogenation;R1>",CYP2A6
Cibenzoline,c1ccc(C2(c3ccccc3)C[C@@H]2C2=NCCN2)cc1,"<15,16;Dehydrogenation;R1><0,H;Hydroxylation;R2><8,H;Hydroxylation;R3>",CYP2D6
Cibenzoline,c1ccc(C2(c3ccccc3)C[C@@H]2C2=NCCN2)cc1,"<15,16;Dehydrogenation;R1>",CYP3A4
Cisapride,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,"<22,H;Hydroxylation;R1><27,H;Hydroxylation;R2>",CYP2A6
Cisapride,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,"<16,17;Cleavage;R1><17,H;Oxidation;R1>",CYP2B6
Cisapride,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,"<16,17;Cleavage;R1><17,H;Oxidation;R1><22,H;Hydroxylation;R2><27,H;Hydroxylation;R3><23,H;UnspOxidation;R4><24,25;UnspReduction;R4><24,25;UnspReduction;R5><26,H;UnspOxidation;R5>",CYP2C8
Cisapride,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,"<16,17;Cleavage;R1><17,H;Oxidation;R1><22,H;Hydroxylation;R2><27,H;Hydroxylation;R3><23,H;UnspOxidation;R4><24,25;UnspReduction;R4><24,25;UnspReduction;R5><26,H;UnspOxidation;R5>",CYP3A4
Clomethiazole,Cc1ncsc1CCCl,"<6,H;Hydroxylation;R1>",CYP2A6
Cotinine,CN1C(=O)CC[C@H]1c1cccnc1,"<6,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidaiton;R2><4,H;Hydroxylation;R3>",CYP2A6
Decursinol angelate,C/C=C(/C)C(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,"<1,2;Epoxidation;R1>",CYP2A6
Diallyl disulfide,C=CCSSCC=C,"<3,S;S-Oxidation;R1><4,S;S-Oxidation;R2>",CYP2A6
Diallyl disulfide,C=CCSSCC=C,"<3,S;S-Oxidation;R1><4,S;S-Oxidation;R2>",CYP2C8
Diallyl disulfide,C=CCSSCC=C,"<3,S;S-Oxidation;R1><4,S;S-Oxidation;R2>",CYP2C9
Diallyl disulfide,C=CCSSCC=C,"<3,S;S-Oxidation;R1><4,S;S-Oxidation;R2>",CYP2C19
Diallyl disulfide,C=CCSSCC=C,"<3,S;S-Oxidation;R1><4,S;S-Oxidation;R2>",CYP2D6
Diallyl disulfide,C=CCSSCC=C,"<3,S;S-Oxidation;R1><4,S;S-Oxidation;R2>",CYP2E1
Hexamethylphosphoramide,CN(C)P(=O)(N(C)C)N(C)C,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2><5,6;Cleavage;R3><6,H;Oxidation;R3><5,7;Cleavage;R4><7,H;Oxidation;R4><8,9;Cleavage;R5><9,H;Oxidation;R5><8,10;Cleavage;R6><10,H;Oxidation;R6>",CYP2A6
Indole,c1ccc2[nH]ccc2c1,"<1,H;Hydroxylation;R1><6,H;Hydroxylation;R2><5,H;Oxidation;R3><5,6;Reduction;R3>",CYP2A6
Indole,c1ccc2[nH]ccc2c1,"<1,H;Hydroxylation;R1><6,H;Hydroxylation;R2><5,H;Oxidation;R3><5,6;Reduction;R3>",CYP2C19
Indole,c1ccc2[nH]ccc2c1,"<1,H;Hydroxylation;R1><6,H;Hydroxylation;R2><5,H;Oxidation;R3><5,6;Reduction;R3>",CYP2E1
Omeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,"<15,H;Hydroxylation;R1>",CYP2A6
Omeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,"<15,H;Hydroxylation;R1>",CYP2C8
Omeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,"<15,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C9
Omeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,"<15,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C19
Omeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,"<8,S;S-Oxidation;R1><8,9;Reduction;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP3A4
Pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,"<2,H;Hydroxylation;R1>",CYP2A6
Psoralen,O=c1ccc2cc3ccoc3cc2o1,"<7,8;EpOxidation;R1>",CYP2A6
Safrole,C=CCc1ccc2c(c1)OCO2,"<10,11;Cleavage;R1><9,10;Cleavage;R1><10,H;Oxidation;R1><2,H;Hydroxylation;R2>",CYP1A2
Safrole,C=CCc1ccc2c(c1)OCO2,"<10,11;Cleavage;R1><9,10;Cleavage;R1><10,H;Oxidation;R1><2,H;Hydroxylation;R2>",CYP2A6
Safrole,C=CCc1ccc2c(c1)OCO2,"<2,H;Hydroxylation;R1>",CYP2C9
Safrole,C=CCc1ccc2c(c1)OCO2,"<10,11;Cleavage;R1><9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2C19
Safrole,C=CCc1ccc2c(c1)OCO2,"<10,11;Cleavage;R1><9,10;Cleavage;R1><10,H;Oxidation;R1><2,H;Hydroxylation;R2>",CYP2D6
Safrole,C=CCc1ccc2c(c1)OCO2,"<10,11;Cleavage;R1><9,10;Cleavage;R1><10,H;Oxidation;R1><2,H;Hydroxylation;R2>",CYP2E1
Safrole,C=CCc1ccc2c(c1)OCO2,"<2,H;Hydroxylation;R1>",CYP3A4
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4>",CYP1A2
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4><2,H;Hydroxylation;R5><4,H;Hydroxylation;R6><0,1;Dehydrogenation;R7><5,6;Dehydrogenation;R8>",CYP2A6
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4><2,H;Hydroxylation;R5><4,H;Hydroxylation;R6><0,1;Dehydrogenation;R7><5,6;Dehydrogenation;R8>",CYP2B6
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4>",CYP2C8
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4><0,1;Dehydrogenation;R5><5,6;Dehydrogenation;R6>",CYP2C9
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4>",CYP2C19
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4>",CYP2D6
Valproic acid,CCCC(CCC)C(=O)O,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><5,H;Hydroxylation;R4>",CYP2E1
"2,2,4,4,5,5-Hexachlorobiphenyl",Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,"<2,H;Hydroxylation;R1><12,H;Hydroxylation;R2>",CYP2B6
2-Oxo-clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1,"<18,20;Cleavage;R1>",CYP2B6
2-Oxo-clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1,"<18,20;Cleavage;R1>",CYP2C9
2-Oxo-clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1,"<18,20;Cleavage;R1>",CYP2C19
2-Oxo-clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1,"<18,20;Cleavage;R1>",CYP3A4
5-Hydroxytryptamine,NCCc1c[nH]c2ccc(O)cc12,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2B6
5-Hydroxytryptamine,NCCc1c[nH]c2ccc(O)cc12,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
5-Hydroxytryptamine,NCCc1c[nH]c2ccc(O)cc12,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C19
"5beta-Cholestane-3,7,12-trihydroxy",CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,"<1,H;Hydroxylation;R1>",CYP2B6
"5beta-Cholestane-3,7,12-trihydroxy",CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,"<1,H;Hydroxylation;R1>",CYP2C19
"5beta-Cholestane-3,7,12-trihydroxy",CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,"<1,H;Hydroxylation;R1>",CYP3A4
RP73401,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1,"<23,H;Hydroxylation;R1><22,H;Hydroxylation;R2>",CYP2B6
R-95913,O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,"<1,22;Cleavage;R1>",CYP2B6
R-95913,O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,"<1,22;Cleavage;R1>",CYP2C9
R-95913,O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,"<1,22;Cleavage;R1>",CYP2C19
R-95913,O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,"<1,22;Cleavage;R1>",CYP2D6
R-95913,O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,"<1,22;Cleavage;R1>",CYP3A4
Acetochlor,CCOCN(C(=O)CCl)c1c(C)cccc1CC,"<3,4;Cleavage;R1>",CYP2B6
Acetochlor,CCOCN(C(=O)CCl)c1c(C)cccc1CC,"<3,4;Cleavage;R1>",CYP3A4
Alachlor,CCc1cccc(CC)c1N(COC)C(=O)CCl,"<10,11;Cleavage;R1>",CYP2B6
Alachlor,CCc1cccc(CC)c1N(COC)C(=O)CCl,"<10,11;Cleavage;R1>",CYP3A4
Benzphetamine,C[C@H](Cc1ccccc1)N(C)Cc1ccccc1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2B6
Benzphetamine,C[C@H](Cc1ccccc1)N(C)Cc1ccccc1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2C8
Benzphetamine,C[C@H](Cc1ccccc1)N(C)Cc1ccccc1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP3A4
beta-Arteether,CCO[C@H]1O[C@@H]2O[C@]3(C)CCC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]42OO3,"<1,2;Cleavage;R1><1,H;Oxidation;R1>",CYP2B6
beta-Arteether,CCO[C@H]1O[C@@H]2O[C@]3(C)CCC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]42OO3,"<1,2;Cleavage;R1><1,H;Oxidation;R1>",CYP3A4
Butachlor,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,"<5,6;Cleavage;R1>",CYP2B6
Butachlor,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,"<5,6;Cleavage;R1>",CYP3A4
Demethylsibutramine,CN[C@@H](CC(C)C)C1(c2ccc(Cl)cc2)CCC1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2B6
Dexloxiglumide,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2B6
Dexloxiglumide,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2C8
Dexloxiglumide,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2C9
